Facility_Name,Instrument_Type,Instrument_Model,Run_ID,Operator_ID,Protocol_Name,Protocol_Version,Reagent_Kit,Sample_Type,Sample_ID,QC_Status,QC_Score_PreNorm,QC_Score_PostNorm,Turnaround_Time_days,Data_Volume_GB,Data_Completeness_pct,Audit_Trail_Complete,Field_Source,Timestamp_Captured,Version,Validation_Status,Dataset_Type,Licensing_Status,Value_$,Read_1_Length,Read_2_Length,Indices_1_Length,Indices_2_Length,PhiX_pct,Order_Date,Total_Amount,Fulfillment_Status,Primary_Data_Size_GB,Primary_Data_Hash,Primary_Data_Link,Normalization_Status
Genomics Core B,Illumina NextSeq,NextSeq 2000 P4,RUN_P6JD5NU,OP_OF9A,Targeted Panel v2,v2.1,QIAseq FX,Human,S_R4U4TFYWJ,Pass,99.7,100.0,1.1,78.0,95,Y,QC Pipeline,2025-03-04 00:00:00,3.1,Validated,Genomics,Review,5600.0,151,151,10,8,1.07,2025-08-10,4200,COMPLETED,54.3,4c96d7f9ef54d3c2db87a6632eb7d991,s3://ga-tech-datasets/genomics-core-b/RUN_P6JD5NU.fastq.gz,Mapped
Genome Center D,ONT PromethION,PromethION R10.4,RUN_9MVGZA0,OP_141L,RNA-Seq PolyA,v2.1,Illumina V3 Kit,Organoid,S_GN0V2UMSC,Pass,92.1,93.7,1.9,31.9,90,Y,Sample Form,2025-03-11 00:00:00,1.0,Validated,QC_Logs,Review,5600.0,400,0,8,0,0.73,2025-09-29,3200,SUBMITTED,38.7,81a1852733e56045b1e2a0dbded9d1af,s3://ga-tech-datasets/genome-center-d/RUN_9MVGZA0.fastq.gz,Unmapped
Genome Center E,Illumina NovaSeq,NovaSeq 6000 S4,RUN_GQAKS89,OP_PSPG,Targeted Panel v2,v1.0,Illumina V3 Kit,Organoid,S_QQ8IR54SW,Pass,90.2,96.3,6.6,73.0,93,N,Instrument Log,2025-02-11 00:00:00,2.9,In Review,QC_Logs,Review,2400.0,151,151,8,10,0.82,2025-04-30,9600,PENDING,103.1,6f8741eb6f2c7909af51024d32069473,s3://ga-tech-datasets/genome-center-e/RUN_GQAKS89.fastq.gz,Unmapped
Genome Center E,Illumina NovaSeq,NovaSeq 6000 S4,RUN_0E85MCD,OP_3DK7,Targeted Panel v2,v1.0,Rapid Barcoding 24,Organoid,S_9S2MET5IH,Fail,73.4,74.9,6.0,73.4,92,Y,QC Pipeline,2025-04-11 00:00:00,1.8,In Review,QC_Logs,Review,5000.0,151,151,8,10,1.01,2025-04-24,12800,PENDING,106.1,c039d61844ef498ff5000cbd202a0ae2,s3://ga-tech-datasets/genome-center-e/RUN_0E85MCD.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NextSeq 2000 P4,RUN_P2DK6SU,OP_BA90,RNA-Seq PolyA,v1.0,Illumina V3 Kit,Organoid,S_PQQP2NT4G,Pass,88.2,88.2,3.5,52.5,96,Y,Sample Form,2025-03-05 00:00:00,1.8,Validated,Genomics,Pending,4800.0,151,151,8,12,0.71,2025-10-06,4200,COMPLETED,127.3,b8f330bd07bcebefe766f4ca073b7512,s3://ga-tech-datasets/genomics-core-b/RUN_P2DK6SU.fastq.gz,Mapped
Genome Center E,ONT PromethION,NovaSeq 6000 S4,RUN_TC49QIO,OP_7YT3,Metagenomics Shotgun,v1.0,Illumina V3 Kit,Mouse,S_S6HF5OD2O,Pass,84.4,86.1,4.9,46.2,95,Y,Sample Form,2025-03-10 00:00:00,3.0,Validated,Genomics,Review,4900.0,400,0,8,0,0.97,2025-04-17,4200,SUBMITTED,82.1,cd4d857be75c867820a28c36f0c2e60b,s3://ga-tech-datasets/genome-center-e/RUN_TC49QIO.fastq.gz,Mapped
Genome Center E,Illumina NextSeq,NextSeq 2000 P4,RUN_ET6UX4R,OP_DHJO,RNA-Seq PolyA,v2.1,Nextera XT,Organoid,S_B95WONM7A,Pass,96.5,99.4,2.6,58.8,95,Y,QC Pipeline,2025-03-12 00:00:00,2.7,In Review,Protocol_Benchmarks,Ready,4300.0,151,151,8,8,0.97,2025-05-26,12800,PENDING,25.0,258b6d755ca2c651f0f1817d981f68ea,s3://ga-tech-datasets/genome-center-e/RUN_ET6UX4R.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NextSeq 2000 P4,RUN_ZID6OC8,OP_0E7B,WGS PCR-Free,v2.1,Illumina V3 Kit,Human,S_N45843EIS,Pass,96.4,100.0,2.8,66.9,95,Y,Instrument Log,2025-05-25 00:00:00,3.2,Validated,Genomics,Review,6100.0,151,151,10,10,1.16,2025-07-18,4200,DRAFT,78.9,b27826dedef3d9da19c18a7c25f8219e,s3://ga-tech-datasets/genome-center-d/RUN_ZID6OC8.fastq.gz,Mapped
Genomics Core B,Illumina NovaSeq,NovaSeq 6000 S4,RUN_N21H06N,OP_GHAF,Targeted Panel v2,v1.0,Nextera XT,Human,S_K6HG624WV,Pass,92.6,98.2,5.4,61.6,95,Y,Sample Form,2025-03-01 00:00:00,3.8,Validated,Genomics,Pending,5600.0,151,151,8,12,0.6,2025-07-14,1800,DRAFT,82.4,016314ad4bd0d2acd6a07f22b8732b5c,s3://ga-tech-datasets/genomics-core-b/RUN_N21H06N.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NextSeq 2000 P4,RUN_C7JY30V,OP_816M,RNA-Seq PolyA,v3.3,Rapid Barcoding 24,Organoid,S_FKMPQGUJV,Pass,86.3,90.1,0.9,75.1,94,Y,Core LIMS,2025-03-10 00:00:00,2.4,In Review,QC_Logs,Review,8500.0,151,151,8,12,0.86,2025-07-31,6400,COMPLETED,24.8,763a4e6d76777eb000b36d22141ab284,s3://ga-tech-datasets/genomics-core-b/RUN_C7JY30V.fastq.gz,Mapped
Genome Center E,Illumina NextSeq,NovaSeq 6000 S4,RUN_72MY6T1,OP_BUSW,Targeted Panel v2,v1.0,QIAseq FX,Organoid,S_D9L2ALM15,Pass,83.0,86.6,3.1,60.6,96,Y,QC Pipeline,2025-02-08 00:00:00,2.0,In Review,Genomics,Pending,5700.0,151,151,10,8,1.03,2025-06-23,3200,COMPLETED,32.9,17b3cf024d27820108e543ffa72e02a2,s3://ga-tech-datasets/genome-center-e/RUN_72MY6T1.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NovaSeq 6000 S4,RUN_P82PKT1,OP_JQTH,Metagenomics Shotgun,v3.3,Rapid Barcoding 24,Mouse,S_TC9SCJOYY,Pass,85.5,90.3,6.3,41.8,91,Y,Sample Form,2025-02-11 00:00:00,1.3,In Review,QC_Logs,Review,4800.0,151,151,12,8,0.92,2025-01-15,4200,DRAFT,50.2,1904a2c191bcc43fb205a5c8fd7d7046,s3://ga-tech-datasets/genomics-core-a/RUN_P82PKT1.fastq.gz,Mapped
Genomics Core C,ONT PromethION,NextSeq 2000 P4,RUN_7KTF0YY,OP_515M,Metagenomics Shotgun,v1.0,Nextera XT,Organoid,S_U5SMG7LXQ,Pass,91.8,96.0,1.4,69.5,93,Y,Core LIMS,2025-01-29 00:00:00,2.3,Validated,Genomics,Pending,3300.0,400,0,8,0,0.93,2025-03-02,9600,SUBMITTED,30.9,fd2088b4c656f68e08be0bc5b7a62d33,s3://ga-tech-datasets/genomics-core-c/RUN_7KTF0YY.fastq.gz,Mapped
Genomics Core B,Illumina NovaSeq,NovaSeq 6000 S4,RUN_KHSYO5D,OP_ZO8E,WGS PCR-Free,v2.1,Nextera XT,Organoid,S_KGX9Y1RAH,Fail,81.2,83.8,5.0,72.5,98,Y,Instrument Log,2025-03-05 00:00:00,2.0,Validated,Protocol_Benchmarks,Ready,4600.0,151,151,10,12,0.85,2025-02-15,6400,COMPLETED,62.0,ee995998a8ea6a33d905fad8021bc7b8,s3://ga-tech-datasets/genomics-core-b/RUN_KHSYO5D.fastq.gz,Mapped
Genomics Core C,ONT PromethION,NextSeq 2000 P4,RUN_JQL3E5P,OP_UIO1,RNA-Seq PolyA,v2.1,Nextera XT,Mouse,S_M49RE3Y6U,Pass,91.1,91.4,5.9,33.8,97,Y,Instrument Log,2025-02-12 00:00:00,3.0,Validated,Genomics,Review,4700.0,400,0,8,0,0.88,2025-06-08,1800,COMPLETED,55.2,ba7a5be3a16a4361a255ff12b4ae2f03,s3://ga-tech-datasets/genomics-core-c/RUN_JQL3E5P.fastq.gz,Unmapped
Genomics Core A,ONT PromethION,PromethION R10.4,RUN_MT0QHC1,OP_I0NJ,WGS PCR-Free,v3.3,Illumina V3 Kit,Mouse,S_K7PIBASPD,Pass,84.5,86.7,6.1,78.8,94,Y,QC Pipeline,2025-03-16 00:00:00,1.8,In Review,Genomics,Review,6400.0,400,0,8,0,0.35,2025-05-06,6400,SUBMITTED,72.0,8e823c808603eb10577b20ae25a2d385,s3://ga-tech-datasets/genomics-core-a/RUN_MT0QHC1.fastq.gz,Mapped
Genomics Core B,ONT PromethION,PromethION R10.4,RUN_IDYEBL6,OP_55PL,WGS PCR-Free,v3.3,Nextera XT,Mouse,S_5F2U8HN9D,Fail,82.2,83.7,0.5,64.4,95,Y,Core LIMS,2025-06-15 00:00:00,2.4,In Review,Protocol_Benchmarks,Ready,4800.0,400,0,8,0,0.84,2025-08-14,12800,DRAFT,76.4,a318dac626fcb499aea339df98df0459,s3://ga-tech-datasets/genomics-core-b/RUN_IDYEBL6.fastq.gz,Mapped
Genome Center E,ONT PromethION,NextSeq 2000 P4,RUN_Q9THLVN,OP_UKIL,WGS PCR-Free,v3.3,Rapid Barcoding 24,Organoid,S_7AEQU4DK8,Pass,89.7,91.0,2.7,58.8,100,Y,Sample Form,2025-02-22 00:00:00,1.9,Validated,QC_Logs,Ready,7400.0,400,0,8,0,0.64,2025-07-24,4200,SUBMITTED,29.3,44007f434faa3e3ff9df9c985a4340e4,s3://ga-tech-datasets/genome-center-e/RUN_Q9THLVN.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NextSeq 2000 P4,RUN_J4XT8WV,OP_7GSC,WGS PCR-Free,v3.3,QIAseq FX,Human,S_GPS914EDM,Pass,100.0,100.0,2.5,46.4,94,Y,Instrument Log,2025-02-04 00:00:00,3.6,Validated,Protocol_Benchmarks,Ready,2200.0,151,151,10,12,1.06,2025-01-25,9600,PENDING,40.3,c653d87aca7eef1e39a30fe29295c97a,s3://ga-tech-datasets/genomics-core-c/RUN_J4XT8WV.fastq.gz,Mapped
Genome Center E,Illumina NextSeq,NextSeq 2000 P4,RUN_UOWP7WX,OP_A2S8,Metagenomics Shotgun,v2.1,QIAseq FX,Organoid,S_8UQ5N5F3Y,Pass,88.4,92.1,4.2,31.3,94,Y,Core LIMS,2025-03-06 00:00:00,1.7,Validated,Genomics,Ready,3000.0,151,151,8,8,1.16,2025-01-14,6400,DRAFT,36.2,709c7204c5f56c9013d01c9f3a291e64,s3://ga-tech-datasets/genome-center-e/RUN_UOWP7WX.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NovaSeq 6000 S4,RUN_W21487Y,OP_O73W,WGS PCR-Free,v2.1,Rapid Barcoding 24,Organoid,S_BR7ZQYYGC,Pass,92.5,95.1,3.1,43.5,98,Y,Core LIMS,2025-05-09 00:00:00,3.9,Validated,QC_Logs,Review,2000.0,151,151,10,12,1.17,2025-06-20,4200,DRAFT,42.2,f1c8b4e767452776f1ed0b30d14120d0,s3://ga-tech-datasets/genomics-core-c/RUN_W21487Y.fastq.gz,Unmapped
Genome Center D,Illumina NextSeq,NextSeq 2000 P4,RUN_80YE2GF,OP_ZUZF,Targeted Panel v2,v1.0,QIAseq FX,Organoid,S_9XCW3ARXC,Fail,78.0,77.5,2.9,78.5,98,Y,Core LIMS,2025-04-27 00:00:00,2.9,In Review,Protocol_Benchmarks,Review,3000.0,151,151,8,12,0.89,2025-01-15,6400,SUBMITTED,101.4,c2edad4c39eb4beebbcb2c2853417661,s3://ga-tech-datasets/genome-center-d/RUN_80YE2GF.fastq.gz,Mapped
Genomics Core B,Illumina NovaSeq,NextSeq 2000 P4,RUN_V1D5RR6,OP_34K7,WGS PCR-Free,v2.1,Illumina V3 Kit,Mouse,S_N4TV32WGQ,Pass,88.4,91.7,3.2,40.6,95,Y,Core LIMS,2025-03-10 00:00:00,2.2,In Review,QC_Logs,Review,5000.0,151,151,12,10,1.3,2025-03-04,12800,COMPLETED,119.4,92d0046f86d3e6540a9aa0e8b0ca5eae,s3://ga-tech-datasets/genomics-core-b/RUN_V1D5RR6.fastq.gz,Mapped
Genome Center D,Illumina NovaSeq,NovaSeq 6000 S4,RUN_QPN663R,OP_MEFZ,Targeted Panel v2,v1.0,Illumina V3 Kit,Organoid,S_KWVD4Q4NA,Pass,98.9,100.0,2.7,101.7,98,N,QC Pipeline,2025-03-17 00:00:00,2.3,Validated,QC_Logs,Review,7600.0,151,151,12,10,0.73,2025-08-27,9600,DRAFT,39.8,d3fb3c6d2457a3b05a4693fdf75fbc2d,s3://ga-tech-datasets/genome-center-d/RUN_QPN663R.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NovaSeq 6000 S4,RUN_6RRPHDV,OP_DYPH,Targeted Panel v2,v1.0,Rapid Barcoding 24,Human,S_PWXTDA19V,Pass,84.3,87.5,6.6,69.3,99,Y,Sample Form,2025-03-30 00:00:00,3.8,In Review,Genomics,Review,5100.0,151,151,10,10,1.15,2025-10-01,4200,COMPLETED,71.9,8cd111ae027619e30327151a71079259,s3://ga-tech-datasets/genomics-core-b/RUN_6RRPHDV.fastq.gz,Unmapped
Genomics Core B,Illumina NextSeq,NovaSeq 6000 S4,RUN_JENHB5C,OP_GAED,RNA-Seq PolyA,v2.1,Rapid Barcoding 24,Human,S_ARNITY0OZ,Pass,90.9,93.7,6.4,37.3,94,Y,Core LIMS,2025-05-28 00:00:00,3.8,Validated,QC_Logs,Review,3000.0,151,151,10,8,1.29,2025-06-23,3200,COMPLETED,26.3,7163ec432be4a3e41ef6e34896cc1f28,s3://ga-tech-datasets/genomics-core-b/RUN_JENHB5C.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NovaSeq 6000 S4,RUN_MIBQBVI,OP_FFUZ,Metagenomics Shotgun,v3.3,Nextera XT,Mouse,S_AOPZDNNHR,Pass,91.8,98.1,7.0,62.6,92,Y,QC Pipeline,2025-04-28 00:00:00,3.0,Validated,Protocol_Benchmarks,Review,3900.0,151,151,12,10,1.02,2025-08-07,9600,PENDING,97.7,67250f27326f7fd6e58a9d27a5d445a1,s3://ga-tech-datasets/genomics-core-a/RUN_MIBQBVI.fastq.gz,Mapped
Genomics Core A,Illumina NextSeq,NovaSeq 6000 S4,RUN_Y0Q51JY,OP_VB5R,Metagenomics Shotgun,v2.1,Illumina V3 Kit,Organoid,S_JGBHLU16B,Fail,80.9,83.7,7.9,61.9,93,Y,Instrument Log,2025-03-03 00:00:00,1.2,Validated,Genomics,Ready,5600.0,151,151,12,12,0.96,2025-09-21,1800,SUBMITTED,56.7,2c31460d16340fe23e60268a254853d9,s3://ga-tech-datasets/genomics-core-a/RUN_Y0Q51JY.fastq.gz,Mapped
Genomics Core C,ONT PromethION,PromethION R10.4,RUN_9MJT87Q,OP_BYPW,WGS PCR-Free,v2.1,Nextera XT,Organoid,S_5SVM9J67C,Fail,77.1,81.1,3.2,47.6,98,Y,Sample Form,2025-02-28 00:00:00,3.1,Validated,Genomics,Ready,3600.0,400,0,8,0,1.09,2025-04-25,12800,DRAFT,64.1,721cf907402769b44a31d31b82d3aadb,s3://ga-tech-datasets/genomics-core-c/RUN_9MJT87Q.fastq.gz,Mapped
Genomics Core A,ONT PromethION,NovaSeq 6000 S4,RUN_QTMIEFF,OP_XQJA,Targeted Panel v2,v1.0,Rapid Barcoding 24,Organoid,S_B49QCLZSW,Pass,87.1,91.3,5.0,42.4,97,N,Sample Form,2025-03-21 00:00:00,1.3,In Review,QC_Logs,Review,4300.0,400,0,8,0,0.95,2025-08-15,12800,DRAFT,62.3,b0f24749075a8c2f6582d4e2d69d25f2,s3://ga-tech-datasets/genomics-core-a/RUN_QTMIEFF.fastq.gz,Mapped
Genomics Core B,Illumina NextSeq,NovaSeq 6000 S4,RUN_KHGGXWA,OP_7XT0,Targeted Panel v2,v3.3,QIAseq FX,Mouse,S_QB5ZNGD5Q,Pass,92.5,95.6,6.0,38.6,98,Y,Instrument Log,2025-03-18 00:00:00,3.3,Validated,Protocol_Benchmarks,Review,7300.0,151,151,10,12,0.88,2025-03-31,9600,SUBMITTED,46.0,180fe32c8df649a6448671ebed94a9e3,s3://ga-tech-datasets/genomics-core-b/RUN_KHGGXWA.fastq.gz,Mapped
Genome Center E,Illumina NextSeq,NextSeq 2000 P4,RUN_5XVVR1M,OP_Z6UI,Metagenomics Shotgun,v2.1,QIAseq FX,Organoid,S_LQOCQIOP0,Fail,73.6,80.6,3.8,74.2,94,Y,Sample Form,2025-07-29 00:00:00,1.4,Validated,Protocol_Benchmarks,Review,2700.0,151,151,10,12,1.03,2025-03-21,4200,COMPLETED,21.0,022a226c644d65c55c58a32d459106f9,s3://ga-tech-datasets/genome-center-e/RUN_5XVVR1M.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NovaSeq 6000 S4,RUN_QSXIWKI,OP_7SEF,WGS PCR-Free,v2.1,Nextera XT,Mouse,S_UUH56TJ16,Pass,88.5,91.6,7.1,34.8,98,Y,Sample Form,2025-05-16 00:00:00,1.5,In Review,Protocol_Benchmarks,Review,6800.0,151,151,12,10,1.09,2025-06-22,9600,SUBMITTED,66.5,99dd0883f4d19b8119d91c7153fe1907,s3://ga-tech-datasets/genome-center-e/RUN_QSXIWKI.fastq.gz,Unmapped
Genome Center D,ONT PromethION,NextSeq 2000 P4,RUN_USGX6S4,OP_C6AJ,Metagenomics Shotgun,v3.3,Illumina V3 Kit,Mouse,S_MVX1M9QAN,Fail,78.4,81.5,5.1,58.5,98,Y,Core LIMS,2025-05-03 00:00:00,1.0,In Review,QC_Logs,Ready,4300.0,400,0,8,0,0.8,2025-09-12,6400,DRAFT,42.2,2b1e34ee11df7224a1ac2ff41544e25c,s3://ga-tech-datasets/genome-center-d/RUN_USGX6S4.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NextSeq 2000 P4,RUN_YAIACQ7,OP_IIJC,WGS PCR-Free,v2.1,Illumina V3 Kit,Mouse,S_61DGXBBF5,Pass,100.0,100.0,3.0,87.0,96,Y,Sample Form,2025-05-12 00:00:00,2.9,Validated,Protocol_Benchmarks,Review,3300.0,151,151,8,8,0.83,2025-01-07,12800,DRAFT,71.8,004fded1682f9d4b10a14c764afb5612,s3://ga-tech-datasets/genomics-core-c/RUN_YAIACQ7.fastq.gz,Mapped
Genome Center E,Illumina NextSeq,NovaSeq 6000 S4,RUN_B3OIS4S,OP_NB53,Metagenomics Shotgun,v2.1,Nextera XT,Mouse,S_WU79JW5LR,Fail,78.1,79.5,0.7,35.0,93,Y,Sample Form,2025-03-28 00:00:00,1.3,Validated,Protocol_Benchmarks,Pending,3800.0,151,151,10,10,1.03,2025-08-28,4200,COMPLETED,69.6,46fd15015f2a68ddd60ffd742554fa3a,s3://ga-tech-datasets/genome-center-e/RUN_B3OIS4S.fastq.gz,Mapped
Genome Center E,Illumina NextSeq,NovaSeq 6000 S4,RUN_NZBM4UE,OP_G2ET,Metagenomics Shotgun,v2.1,QIAseq FX,Organoid,S_HWOCL2IPU,Pass,97.4,100.0,3.3,67.9,94,Y,Sample Form,2025-07-16 00:00:00,1.8,In Review,Genomics,Review,4200.0,151,151,10,12,0.63,2025-06-01,6400,SUBMITTED,117.1,b8ff673cea38c09a8ae19cd7f57d7589,s3://ga-tech-datasets/genome-center-e/RUN_NZBM4UE.fastq.gz,Mapped
Genomics Core C,Illumina NextSeq,NovaSeq 6000 S4,RUN_RIGGDKL,OP_B8JF,Metagenomics Shotgun,v3.3,Illumina V3 Kit,Organoid,S_D23QFFOAK,Pass,87.6,86.3,3.9,52.9,93,N,Core LIMS,2025-05-13 00:00:00,3.4,In Review,Genomics,Ready,4200.0,151,151,8,10,0.98,2025-09-05,1800,SUBMITTED,117.4,f920f63313ca90afe694ee37394bfd22,s3://ga-tech-datasets/genomics-core-c/RUN_RIGGDKL.fastq.gz,Mapped
Genomics Core C,Illumina NovaSeq,NextSeq 2000 P4,RUN_0WDWKPP,OP_D78O,WGS PCR-Free,v2.1,Rapid Barcoding 24,Human,S_R1W55XQBY,Pass,92.5,95.2,1.9,89.6,98,Y,QC Pipeline,2025-05-07 00:00:00,3.8,In Review,Genomics,Review,5300.0,151,151,8,10,0.85,2025-06-28,1800,PENDING,106.6,d16f70fb5998fc4ff049eb941e87f24d,s3://ga-tech-datasets/genomics-core-c/RUN_0WDWKPP.fastq.gz,Mapped
Genomics Core A,ONT PromethION,NextSeq 2000 P4,RUN_G4LQPHZ,OP_4ERT,Targeted Panel v2,v1.0,Rapid Barcoding 24,Organoid,S_QRRETSCCL,Fail,74.8,77.5,4.5,60.2,93,Y,Instrument Log,2025-01-17 00:00:00,2.1,Validated,Protocol_Benchmarks,Review,5200.0,400,0,8,0,0.96,2025-02-12,9600,SUBMITTED,95.1,4fd17c7300244d82125b0672032ce9cc,s3://ga-tech-datasets/genomics-core-a/RUN_G4LQPHZ.fastq.gz,Unmapped
Genomics Core B,Illumina NovaSeq,NextSeq 2000 P4,RUN_R2CZ9B3,OP_XWF3,Targeted Panel v2,v1.0,QIAseq FX,Human,S_94XM2V46G,Pass,97.8,100.0,7.5,92.4,92,Y,Core LIMS,2025-02-02 00:00:00,2.4,In Review,QC_Logs,Ready,7500.0,151,151,10,10,1.39,2025-08-26,6400,PENDING,74.3,e1f78c740216c5929f57f961e908fe36,s3://ga-tech-datasets/genomics-core-b/RUN_R2CZ9B3.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NextSeq 2000 P4,RUN_BIJ5H06,OP_OBK5,Metagenomics Shotgun,v1.0,QIAseq FX,Human,S_2DY7PMQZH,Pass,87.0,89.3,3.1,67.3,93,Y,Instrument Log,2025-04-26 00:00:00,1.8,Validated,Genomics,Ready,2700.0,151,151,10,10,0.76,2025-07-11,12800,COMPLETED,68.7,fc84c98e6a0b8e5e932348dfa79538d1,s3://ga-tech-datasets/genomics-core-a/RUN_BIJ5H06.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NovaSeq 6000 S4,RUN_PGACDZ5,OP_HUEQ,Targeted Panel v2,v1.0,Illumina V3 Kit,Organoid,S_R6MDB583H,Pass,88.4,92.4,2.1,72.7,94,Y,Sample Form,2025-03-06 00:00:00,3.0,Validated,QC_Logs,Pending,4300.0,151,151,10,10,0.64,2025-01-16,6400,PENDING,56.6,1232205b25f2f8b55625e09b2183f325,s3://ga-tech-datasets/genome-center-e/RUN_PGACDZ5.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NovaSeq 6000 S4,RUN_785U9W3,OP_9ONV,WGS PCR-Free,v3.3,Nextera XT,Mouse,S_6TRDUKC5S,Pass,94.9,95.4,7.7,22.5,95,Y,Sample Form,2025-04-28 00:00:00,2.0,In Review,Protocol_Benchmarks,Review,4600.0,151,151,8,12,1.09,2025-07-21,1800,DRAFT,127.3,52a583100d449198c10c5087ff82b3d9,s3://ga-tech-datasets/genome-center-e/RUN_785U9W3.fastq.gz,Mapped
Genome Center E,Illumina NovaSeq,NextSeq 2000 P4,RUN_RKSX9AL,OP_F61R,RNA-Seq PolyA,v3.3,Rapid Barcoding 24,Organoid,S_I52ZJ2B2R,Pass,94.6,100.0,3.1,62.2,95,Y,Sample Form,2025-04-05 00:00:00,3.4,Validated,Protocol_Benchmarks,Review,5300.0,151,151,12,10,1.27,2025-07-10,3200,COMPLETED,55.2,5f863a421ae43921a8033aab1d3fd7ca,s3://ga-tech-datasets/genome-center-e/RUN_RKSX9AL.fastq.gz,Mapped
Genomics Core B,ONT PromethION,NextSeq 2000 P4,RUN_3BBWO34,OP_MFGG,WGS PCR-Free,v2.1,Illumina V3 Kit,Organoid,S_PGTIMH4S3,Pass,92.7,98.0,6.0,47.9,100,Y,Core LIMS,2025-02-15 00:00:00,1.2,In Review,Genomics,Review,4400.0,400,0,8,0,0.52,2025-07-17,1800,PENDING,88.7,c01ec94666ac6d1ca8655f0af8a98aeb,s3://ga-tech-datasets/genomics-core-b/RUN_3BBWO34.fastq.gz,Unmapped
Genomics Core B,ONT PromethION,NovaSeq 6000 S4,RUN_B5W5O2C,OP_B99R,Metagenomics Shotgun,v1.0,Illumina V3 Kit,Human,S_DMMXC51S2,Pass,91.2,92.3,7.3,61.0,99,Y,Instrument Log,2025-02-17 00:00:00,1.3,In Review,Protocol_Benchmarks,Review,4500.0,400,0,8,0,0.98,2025-01-27,1800,COMPLETED,74.9,d8ce3da7c2b9e9888ec1842ddf66c306,s3://ga-tech-datasets/genomics-core-b/RUN_B5W5O2C.fastq.gz,Mapped
Genomics Core A,ONT PromethION,PromethION R10.4,RUN_AGP0CIJ,OP_8QGG,Metagenomics Shotgun,v1.0,QIAseq FX,Mouse,S_GUB2IZW73,Pass,85.3,89.9,4.3,52.9,93,Y,QC Pipeline,2025-07-11 00:00:00,2.5,Validated,QC_Logs,Pending,6000.0,400,0,8,0,0.79,2025-02-06,3200,COMPLETED,114.3,a738f4654a590a16d5b5efe659d8bec5,s3://ga-tech-datasets/genomics-core-a/RUN_AGP0CIJ.fastq.gz,Mapped
Genomics Core A,Illumina NovaSeq,NovaSeq 6000 S4,RUN_NM9WG5I,OP_6DLU,Metagenomics Shotgun,v2.1,Illumina V3 Kit,Human,S_YV5JZZTV7,Pass,95.3,98.0,6.0,33.6,95,Y,Sample Form,2025-05-16 00:00:00,2.6,In Review,Genomics,Review,2000.0,151,151,12,8,0.87,2025-03-31,12800,COMPLETED,115.4,369d4259364f8b804d8bc893324ae79d,s3://ga-tech-datasets/genomics-core-a/RUN_NM9WG5I.fastq.gz,Mapped
Genome Center D,Illumina NextSeq,NovaSeq 6000 S4,RUN_FK03IAJ,OP_0JNK,Metagenomics Shotgun,v2.1,QIAseq FX,Mouse,S_YL2ADQV32,Pass,89.4,92.7,4.7,55.2,95,Y,Core LIMS,2025-01-26 00:00:00,2.5,Validated,Genomics,Ready,2600.0,151,151,8,8,0.9,2025-01-30,9600,COMPLETED,101.5,a44a439a40c6a25915bc5108b9603074,s3://ga-tech-datasets/genome-center-d/RUN_FK03IAJ.fastq.gz,Mapped
Genome Center D,Illumina NovaSeq,NextSeq 2000 P4,RUN_RPPOW9Q,OP_S14M,WGS PCR-Free,v2.1,Rapid Barcoding 24,Human,S_OA0L5OMLV,Pass,100.0,98.2,4.3,74.0,95,Y,QC Pipeline,2025-05-01 00:00:00,3.5,In Review,Genomics,Review,7200.0,151,151,8,10,1.03,2025-09-12,12800,SUBMITTED,35.0,195f61bbeb5ac8cfc87dd40c3f0ea40d,s3://ga-tech-datasets/genome-center-d/RUN_RPPOW9Q.fastq.gz,Mapped
Genomics Core C,ONT PromethION,NextSeq 2000 P4,RUN_691TBPU,OP_3YA8,WGS PCR-Free,v3.3,Illumina V3 Kit,Mouse,S_AZFU4DCZJ,Pass,85.4,86.9,6.0,23.5,93,Y,Sample Form,2025-03-29 00:00:00,3.9,Validated,Protocol_Benchmarks,Ready,5400.0,400,0,8,0,1.21,2025-03-03,1800,DRAFT,82.3,11ca25aa5610f3e0f6cd5b5cfcb51828,s3://ga-tech-datasets/genomics-core-c/RUN_691TBPU.fastq.gz,Mapped
